date,rate,prestart time,total time,bytes
2018-07-08T16:19:05,5613981,0.054563,2.054938,11536384
2018-07-08T17:17:00,6319273,0.062432,1.825587,11536384
2018-07-08T17:18:02,5954385,0.07775,1.93746,11536384
2018-07-08T17:19:04,6190830,0.075963,1.863463,11536384
2018-07-08T18:17:00,6227921,0.065072,1.852365,11536384
2018-07-08T18:18:02,6211186,0.054874,1.857356,11536384
2018-07-08T18:19:04,6263585,0.055128,1.841818,11536384
2018-07-08T19:17:00,6204875,0.058795,1.859245,11536384
2018-07-08T19:18:02,5566772,0.06139,2.072365,11536384
2018-07-08T19:19:04,6304372,0.057612,1.829902,11536384
2018-07-08T20:17:01,6187633,0.137074,1.864426,11536384
2018-07-08T20:18:03,6559992,0.062157,1.758597,11536384
2018-07-08T20:19:04,6299178,0.052879,1.831411,11536384
2018-07-08T21:17:00,6472856,0.069507,1.782271,11536384
2018-07-08T21:18:02,6462011,0.060641,1.785262,11536384
2018-07-08T21:19:04,6531683,0.049189,1.766219,11536384
2018-07-08T22:17:00,4237710,0.067882,2.722315,11536384
2018-07-08T22:18:03,5421910,0.057589,2.127734,11536384
2018-07-08T22:19:05,5608645,0.054221,2.056893,11536384
2018-07-08T23:17:00,6342446,0.07018,1.818917,11536384
2018-07-08T23:18:02,5459865,0.058194,2.112943,11536384
2018-07-08T23:19:05,6570517,0.053585,1.75578,11536384
2018-07-09T00:17:00,6421524,0.080703,1.796518,11536384
2018-07-09T00:18:02,6436306,0.049515,1.792392,11536384
2018-07-09T00:19:04,6348837,0.070261,1.817086,11536384
2018-07-09T01:17:00,6280423,0.104633,1.83688,11536384
2018-07-09T01:18:02,4785836,0.063232,2.410526,11536384
2018-07-09T01:19:05,6411239,0.055433,1.7994,11536384
2018-07-09T02:17:00,5236774,0.069675,2.202956,11536384
2018-07-09T02:18:02,5538584,0.056194,2.082912,11536384
2018-07-09T02:19:05,6518154,0.054174,1.769885,11536384
2018-07-09T03:17:00,5568924,0.126947,2.071564,11536384
2018-07-09T03:18:02,6514834,0.050515,1.770787,11536384
2018-07-09T03:19:04,6132401,0.048938,1.881218,11536384
2018-07-09T04:17:00,6275285,0.086796,1.838384,11536384
2018-07-09T04:18:02,6238985,0.049228,1.84908,11536384
2018-07-09T04:19:04,6122637,0.061117,1.884218,11536384
2018-07-09T05:17:00,6512609,0.07969,1.771392,11536384
2018-07-09T05:18:01,6318072,0.047228,1.825934,11536384
2018-07-09T05:19:03,6358961,0.059839,1.814193,11536384
2018-07-09T06:17:00,6226140,0.143111,1.852895,11536384
2018-07-09T06:18:02,6368390,0.056699,1.811507,11536384
2018-07-09T06:19:04,6424360,0.064209,1.795725,11536384
2018-07-09T07:17:00,5817923,0.056293,1.982904,11536384
2018-07-09T07:18:02,6253240,0.059292,1.844865,11536384
2018-07-09T07:19:04,6181135,0.046971,1.866386,11536384
2018-07-09T08:17:00,6076226,0.141533,1.89861,11536384
2018-07-09T08:18:02,6177054,0.08545,1.867619,11536384
2018-07-09T08:19:04,6276903,0.04843,1.83791,11536384
2018-07-09T09:17:01,6310452,0.099592,1.828139,11536384
2018-07-09T09:18:02,6327918,0.073468,1.823093,11536384
2018-07-09T09:19:04,6365231,0.048326,1.812406,11536384
2018-07-09T10:17:00,6235306,0.084739,1.850171,11536384
2018-07-09T10:18:02,6388212,0.058933,1.805886,11536384
2018-07-09T10:19:04,6371056,0.055753,1.810749,11536384
2018-07-09T11:17:00,6168872,0.06609,1.870096,11536384
2018-07-09T11:18:02,3898196,0.05602,2.959416,11536384
2018-07-09T11:19:05,2324404,0.055482,4.963157,11536384
2018-07-09T12:17:00,939220,0.088209,12.282932,11536384
2018-07-09T12:18:12,1310978,0.11605,8.799826,11536384
2018-07-09T12:19:21,3010979,0.063027,3.831439,11536384
2018-07-09T13:17:00,6263836,0.077258,1.841744,11536384
2018-07-09T13:18:02,6257483,0.079585,1.843614,11536384
2018-07-09T13:19:04,6261225,0.061553,1.842512,11536384
2018-07-09T14:17:00,6556346,0.073747,1.759575,11536384
2018-07-09T14:18:02,6212176,0.085443,1.85706,11536384
2018-07-09T14:19:04,6321725,0.079356,1.824879,11536384
2018-07-09T15:17:00,4525362,0.088565,2.549273,11536384
2018-07-09T15:18:03,2375503,0.057403,4.856396,11536384
2018-07-09T15:19:08,5608792,0.067064,2.056839,11536384
2018-07-09T16:17:00,6599459,0.059135,1.74808,11536384
2018-07-09T16:18:02,6412458,0.056098,1.799058,11536384
2018-07-09T16:19:04,6221546,0.054247,1.854263,11536384
2018-07-09T17:17:00,5426496,0.061538,2.125936,11536384
2018-07-09T17:18:02,6417134,0.057815,1.797747,11536384
2018-07-09T17:19:04,5937508,0.054537,1.942967,11536384
2018-07-09T18:17:00,5823912,0.07095,1.980865,11536384
2018-07-09T18:18:02,5132841,0.062385,2.247563,11536384
2018-07-09T18:19:05,5006572,0.070066,2.304248,11536384
2018-07-09T19:17:00,5806912,0.070647,1.986664,11536384
2018-07-09T19:18:02,5256246,0.057407,2.194795,11536384
2018-07-09T19:19:05,5422917,0.055953,2.127339,11536384
2018-07-09T20:17:00,5052608,0.071401,2.283253,11536384
2018-07-09T20:18:02,6332472,0.059465,1.821782,11536384
2018-07-09T20:19:04,4622220,0.056747,2.495853,11536384
2018-07-09T21:17:00,5783486,0.148618,1.994711,11536384
2018-07-09T21:18:02,5339356,0.061846,2.160632,11536384
2018-07-09T21:19:04,5513627,0.079443,2.09234,11536384
2018-07-09T22:17:00,6160347,0.088576,1.872684,11536384
2018-07-09T22:18:02,6080046,0.080128,1.897417,11536384
2018-07-09T22:19:04,5685869,0.093383,2.028957,11536384
2018-07-09T23:17:00,6269150,0.051405,1.840183,11536384
2018-07-09T23:18:02,6352134,0.058065,1.816143,11536384
2018-07-09T23:19:04,6429386,0.073208,1.794321,11536384
2018-07-10T00:17:00,6121952,0.064517,1.884429,11536384
2018-07-10T00:18:02,6339543,0.068255,1.81975,11536384
2018-07-10T00:19:04,6439564,0.05553,1.791485,11536384
2018-07-10T01:17:00,6122819,0.07569,1.884162,11536384
2018-07-10T01:18:02,6408005,0.054549,1.800308,11536384
2018-07-10T01:19:04,6346190,0.050933,1.817844,11536384
2018-07-10T02:17:00,6279678,0.124116,1.837098,11536384
2018-07-10T02:18:02,6372999,0.080895,1.810197,11536384
2018-07-10T02:19:04,6009663,0.068822,1.919639,11536384
2018-07-10T03:17:00,6178969,0.101732,1.86704,11536384
2018-07-10T03:18:02,6487810,0.049291,1.778163,11536384
2018-07-10T03:19:04,6246397,0.085724,1.846886,11536384
2018-07-10T04:17:00,6462203,0.046619,1.785209,11536384
2018-07-10T04:18:02,6183106,0.074315,1.865791,11536384
2018-07-10T04:19:04,6228553,0.057922,1.852177,11536384
2018-07-10T05:17:00,6204435,0.065537,1.859377,11536384
2018-07-10T05:18:02,6230134,0.047959,1.851707,11536384
2018-07-10T05:19:04,6503471,0.056247,1.773881,11536384
2018-07-10T06:17:00,6446084,0.075027,1.789673,11536384
2018-07-10T06:18:02,6353816,0.07745,1.815662,11536384
2018-07-10T06:19:04,6549925,0.057759,1.7613,11536384
2018-07-10T07:17:00,6325122,0.066121,1.823899,11536384
2018-07-10T07:18:02,6523447,0.078076,1.768449,11536384
2018-07-10T07:19:04,6413609,0.052409,1.798735,11536384
2018-07-10T08:17:00,3334348,0.056492,3.459861,11536384
2018-07-10T08:18:03,3676533,0.048538,3.137843,11536384
2018-07-10T08:19:07,6323087,0.063853,1.824486,11536384
2018-07-10T09:17:00,6247087,0.087886,1.846682,11536384
2018-07-10T09:18:02,6522318,0.055401,1.768755,11536384
2018-07-10T09:19:04,6254511,0.066231,1.84449,11536384
2018-07-10T10:17:00,640616,0.050275,18.008248,11536384
2018-07-10T10:18:18,575940,0.085123,20.030516,11536384
2018-07-10T10:19:38,852798,0.053596,13.527683,11536384
2018-07-10T11:17:00,273598,0.137415,42.165446,11536384
2018-07-10T11:18:42,380368,0.075497,30.329466,11536384
2018-07-10T11:20:13,192893,0.115963,59.806902,11536384
2018-07-10T12:17:00,1586292,0.072934,7.272545,11536384
2018-07-10T12:18:07,2963313,0.052573,3.893069,11536384
2018-07-10T12:19:11,3002725,0.068168,3.841971,11536384
2018-07-10T13:17:00,6122738,0.107092,1.884187,11536384
2018-07-10T13:18:02,6312613,0.061619,1.827513,11536384
2018-07-10T13:19:04,6537450,0.069924,1.764661,11536384
2018-07-10T14:17:00,6424674,0.08045,1.795637,11536384
2018-07-10T14:18:02,6273292,0.052824,1.838968,11536384
2018-07-10T14:19:04,6056245,0.081655,1.904874,11536384
2018-07-10T15:17:00,6348509,0.08595,1.81718,11536384
2018-07-10T15:18:02,3323754,0.08277,3.470889,11536384
2018-07-10T15:19:05,5914141,0.051637,1.950644,11536384
2018-07-10T16:17:00,5258462,0.067822,2.19387,11536384
2018-07-10T16:18:02,6196636,0.055359,1.861717,11536384
2018-07-10T16:19:04,6369512,0.056841,1.811188,11536384
2018-07-10T17:17:00,6104216,0.134788,1.889904,11536384
2018-07-10T17:18:02,6368422,0.054186,1.811498,11536384
2018-07-10T17:19:04,6458216,0.086593,1.786311,11536384
2018-07-10T18:17:00,5678704,0.265862,2.031517,11536384
2018-07-10T18:18:02,6325302,0.082964,1.823847,11536384
2018-07-10T18:19:04,6370398,0.07884,1.810936,11536384
2018-07-10T19:17:00,5569553,0.055403,2.07133,11536384
2018-07-10T19:18:02,5987116,0.057958,1.926868,11536384
2018-07-10T19:19:04,6095885,0.060839,1.892487,11536384
2018-07-10T20:17:00,5967426,0.07058,1.933226,11536384
2018-07-10T20:18:02,5882470,0.060106,1.961146,11536384
2018-07-10T20:19:04,5107340,0.049194,2.258785,11536384
2018-07-10T21:17:00,5486668,0.101329,2.102621,11536384
2018-07-10T21:18:02,6341034,0.061054,1.819322,11536384
2018-07-10T21:19:04,6386037,0.060693,1.806501,11536384
2018-07-10T22:17:00,6255406,0.092287,1.844226,11536384
2018-07-10T22:18:02,5978011,0.058446,1.929803,11536384
2018-07-10T22:19:05,6329751,0.05583,1.822565,11536384
2018-07-10T23:17:00,6335497,0.065003,1.820912,11536384
2018-07-10T23:18:02,6559392,0.058327,1.758758,11536384
2018-07-10T23:19:04,6497021,0.047599,1.775642,11536384
2018-07-11T00:17:01,6216759,0.084676,1.855691,11536384
2018-07-11T00:18:03,6095453,0.056157,1.892621,11536384
2018-07-11T00:19:05,6353509,0.052229,1.81575,11536384
2018-07-11T01:17:00,6364627,0.077474,1.812578,11536384
2018-07-11T01:18:02,6485191,0.05961,1.778881,11536384
2018-07-11T01:19:04,6182367,0.058936,1.866014,11536384
2018-07-11T02:17:00,6347559,0.075406,1.817452,11536384
2018-07-11T02:18:02,6418141,0.051812,1.797465,11536384
2018-07-11T02:19:04,6484087,0.052039,1.779184,11536384
2018-07-11T03:17:00,6376676,0.052906,1.809153,11536384
2018-07-11T03:18:02,6490927,0.051754,1.777309,11536384
2018-07-11T03:19:04,6254894,0.059779,1.844377,11536384
2018-07-11T04:17:00,6495664,0.050114,1.776013,11536384
2018-07-11T04:18:02,6140761,0.052314,1.878657,11536384
2018-07-11T04:19:04,6551372,0.060661,1.760911,11536384
2018-07-11T05:17:00,6109224,0.10837,1.888355,11536384
2018-07-11T05:18:02,6211259,0.072768,1.857334,11536384
2018-07-11T05:19:04,6264343,0.060522,1.841595,11536384
2018-07-11T06:17:00,6228496,0.06957,1.852194,11536384
2018-07-11T06:18:02,6399673,0.059802,1.802652,11536384
2018-07-11T06:19:04,6336402,0.077894,1.820652,11536384
2018-07-11T07:17:00,6303817,0.079684,1.830063,11536384
2018-07-11T07:18:02,6356764,0.048452,1.81482,11536384
2018-07-11T07:19:04,6059760,0.080134,1.903769,11536384
2018-07-11T08:17:01,6460893,0.043875,1.785571,11536384
2018-07-11T08:18:03,6043614,0.059642,1.908855,11536384
2018-07-11T08:19:05,6357398,0.058208,1.814639,11536384
2018-07-11T09:17:00,6278095,0.058821,1.837561,11536384
2018-07-11T09:18:02,6403072,0.045662,1.801695,11536384
2018-07-11T09:19:04,6229273,0.056726,1.851963,11536384
2018-07-11T10:17:00,6451661,0.073507,1.788126,11536384
2018-07-11T10:18:02,6416634,0.055148,1.797887,11536384
2018-07-11T10:19:04,6406482,0.051275,1.800736,11536384
2018-07-11T11:17:00,6340926,0.06027,1.819353,11536384
2018-07-11T11:18:02,6339755,0.06177,1.819689,11536384
2018-07-11T11:19:04,6185072,0.057629,1.865198,11536384
2018-07-11T12:17:00,5764980,0.187313,2.001114,11536384
2018-07-11T12:18:02,6523561,0.060704,1.768418,11536384
2018-07-11T12:19:04,6135920,0.067231,1.880139,11536384
2018-07-11T13:17:00,6192605,0.059513,1.862929,11536384
2018-07-11T13:18:03,6217251,0.053938,1.855544,11536384
2018-07-11T13:19:05,6124425,0.059875,1.883668,11536384
2018-07-11T14:17:00,6033717,0.059635,1.911986,11536384
2018-07-11T14:18:02,6389405,0.053722,1.805549,11536384
2018-07-11T14:19:04,6487996,0.053642,1.778112,11536384
2018-07-11T15:17:00,6339229,0.092013,1.81984,11536384
2018-07-11T15:18:02,6263813,0.06324,1.841751,11536384
2018-07-11T15:19:04,6339271,0.061245,1.819828,11536384
2018-07-11T16:17:00,6411396,0.066139,1.799356,11536384
2018-07-11T16:18:02,6286131,0.074835,1.835212,11536384
2018-07-11T16:19:04,6408788,0.060178,1.800088,11536384
2018-07-11T17:17:00,5070048,0.088791,2.275399,11536384
2018-07-11T17:18:03,6235020,0.071424,1.850256,11536384
2018-07-11T17:19:05,6404732,0.061537,1.801228,11536384
2018-07-11T18:17:00,6180717,0.102962,1.866512,11536384
2018-07-11T18:18:02,6196576,0.052054,1.861735,11536384
2018-07-11T18:19:04,6310621,0.056089,1.82809,11536384
2018-07-11T19:17:00,6549092,0.084276,1.761524,11536384
2018-07-11T19:18:02,5398482,0.080728,2.136968,11536384
2018-07-11T19:19:05,6449093,0.082051,1.788838,11536384
2018-07-11T20:17:00,5846375,0.054856,1.973254,11536384
2018-07-11T20:18:02,5404296,0.051768,2.134669,11536384
2018-07-11T20:19:04,5374671,0.049421,2.146435,11536384
2018-07-11T21:17:00,5583898,0.065163,2.066009,11536384
2018-07-11T21:18:03,5154013,0.06658,2.23833,11536384
2018-07-11T21:19:05,5578050,0.055502,2.068175,11536384
2018-07-11T22:17:01,6305595,0.060731,1.829547,11536384
2018-07-11T22:18:03,4921365,0.073671,2.344143,11536384
2018-07-11T22:19:05,6280679,0.057462,1.836805,11536384
2018-07-11T23:17:00,4063583,0.124283,2.838968,11536384
2018-07-11T23:18:03,4228695,0.052227,2.728119,11536384
2018-07-11T23:19:06,6301800,0.058177,1.830649,11536384
2018-07-12T00:17:01,6109871,0.07878,1.888155,11536384
2018-07-12T00:18:03,4860707,0.076105,2.373396,11536384
2018-07-12T00:19:05,6480251,0.057164,1.780237,11536384
2018-07-12T01:17:00,6202130,0.086196,1.860068,11536384
2018-07-12T01:18:02,6388198,0.052171,1.80589,11536384
2018-07-12T01:19:04,6468656,0.054124,1.783428,11536384
2018-07-12T02:17:00,6271859,0.066275,1.839388,11536384
2018-07-12T02:18:02,6093496,0.065367,1.893229,11536384
2018-07-12T02:19:04,6355455,0.052653,1.815194,11536384
2018-07-12T03:17:00,6454116,0.053732,1.787446,11536384
2018-07-12T03:18:02,6188097,0.074735,1.864286,11536384
2018-07-12T03:19:04,6230366,0.056303,1.851638,11536384
2018-07-12T04:17:00,6226704,0.05014,1.852727,11536384
2018-07-12T04:18:02,6246059,0.069492,1.846986,11536384
2018-07-12T04:19:04,6350868,0.056057,1.816505,11536384
2018-07-12T05:17:01,6257904,0.122343,1.84349,11536384
2018-07-12T05:18:03,5213046,0.057013,2.212983,11536384
2018-07-12T05:19:05,6360658,0.059444,1.813709,11536384
2018-07-12T06:17:00,5098961,0.055656,2.262497,11536384
2018-07-12T06:18:02,5480818,0.078942,2.104865,11536384
2018-07-12T06:19:05,6340034,0.049197,1.819609,11536384
2018-07-12T07:17:00,6415068,0.059189,1.798326,11536384
2018-07-12T07:18:02,5973575,0.054419,1.931236,11536384
2018-07-12T07:19:04,5545767,0.057829,2.080214,11536384
2018-07-12T08:17:00,6152206,0.093109,1.875162,11536384
2018-07-12T08:18:02,6292924,0.067661,1.833231,11536384
2018-07-12T08:19:04,6451997,0.058944,1.788033,11536384
2018-07-12T09:17:01,6310970,0.065269,1.827989,11536384
2018-07-12T09:18:03,6114810,0.065031,1.88663,11536384
2018-07-12T09:19:05,6343949,0.061921,1.818486,11536384
2018-07-12T10:17:00,6581865,0.051581,1.752753,11536384
2018-07-12T10:18:02,6347150,0.060477,1.817569,11536384
2018-07-12T10:19:04,6454614,0.054863,1.787308,11536384
2018-07-12T11:17:00,6352504,0.057498,1.816037,11536384
2018-07-12T11:18:02,4968916,0.058876,2.32171,11536384
2018-07-12T11:19:05,6189498,0.081761,1.863864,11536384
2018-07-12T12:17:00,6263333,0.059577,1.841892,11536384
2018-07-12T12:18:02,5964791,0.058117,1.93408,11536384
2018-07-12T12:19:04,6496875,0.049501,1.775682,11536384
2018-07-12T13:17:00,4864136,0.088071,2.371723,11536384
2018-07-12T13:18:03,5732735,0.081726,2.01237,11536384
2018-07-12T13:19:05,6137713,0.061633,1.87959,11536384
2018-07-12T14:17:01,6404441,0.061548,1.80131,11536384
2018-07-12T14:18:03,5554290,0.060282,2.077022,11536384
2018-07-12T14:19:05,6554607,0.062816,1.760042,11536384
2018-07-12T15:17:00,6485326,0.055964,1.778844,11536384
2018-07-12T15:18:02,6534077,0.060728,1.765572,11536384
2018-07-12T15:19:04,6565671,0.06195,1.757076,11536384
2018-07-12T16:17:00,6223151,0.070941,1.853785,11536384
2018-07-12T16:18:02,6277860,0.051251,1.83763,11536384
2018-07-12T16:19:04,6485629,0.074905,1.778761,11536384
2018-07-12T17:17:00,6299821,0.07442,1.831224,11536384
2018-07-12T17:18:02,6359852,0.060153,1.813939,11536384
2018-07-12T17:19:04,6587352,0.058393,1.751293,11536384
2018-07-12T18:17:00,6329397,0.054811,1.822667,11536384
2018-07-12T18:18:02,5336377,0.067343,2.161838,11536384
2018-07-12T18:19:05,6363381,0.06025,1.812933,11536384
2018-07-12T19:17:00,6339801,0.053953,1.819676,11536384
2018-07-12T19:18:02,3970440,0.068184,2.905568,11536384
2018-07-12T19:19:05,6358835,0.052262,1.814229,11536384
2018-07-12T20:17:00,6058792,0.131668,1.904073,11536384
2018-07-12T20:18:03,6275339,0.04901,1.838368,11536384
2018-07-12T20:19:05,6407664,0.076472,1.800404,11536384
2018-07-12T21:17:00,6465278,0.094996,1.78436,11536384
2018-07-12T21:18:02,5941392,0.047905,1.941697,11536384
2018-07-12T21:19:04,5221987,0.070244,2.209194,11536384
2018-07-12T22:17:00,5099858,0.081325,2.262099,11536384
2018-07-12T22:18:02,5202085,0.051529,2.217646,11536384
2018-07-12T22:19:04,5797542,0.056346,1.989875,11536384
2018-07-12T23:17:00,6227484,0.058485,1.852495,11536384
2018-07-12T23:18:02,4000872,0.057843,2.883467,11536384
2018-07-12T23:19:05,6354772,0.06287,1.815389,11536384
2018-07-13T00:17:00,6351186,0.051113,1.816414,11536384
2018-07-13T00:18:02,5791747,0.065836,1.991866,11536384
2018-07-13T00:19:05,6543735,0.049699,1.762966,11536384
2018-07-13T01:17:00,6431401,0.05068,1.793759,11536384
2018-07-13T01:18:02,5385961,0.05494,2.141936,11536384
2018-07-13T01:19:04,6363834,0.055193,1.812804,11536384
2018-07-13T02:17:00,6480193,0.064743,1.780253,11536384
2018-07-13T02:18:02,5425460,0.049715,2.126342,11536384
2018-07-13T02:19:05,6398019,0.062247,1.803118,11536384
2018-07-13T03:17:00,6176495,0.075797,1.867788,11536384
2018-07-13T03:18:02,6266000,0.065911,1.841108,11536384
2018-07-13T03:19:04,6332329,0.058559,1.821823,11536384
2018-07-13T04:17:00,6181184,0.151469,1.866371,11536384
2018-07-13T04:18:02,4784280,0.068865,2.41131,11536384
2018-07-13T04:19:04,6364725,0.053885,1.81255,11536384
2018-07-13T05:17:00,6217928,0.062164,1.855342,11536384
2018-07-13T05:18:02,5687907,0.04552,2.02823,11536384
2018-07-13T05:19:04,6450521,0.075525,1.788442,11536384
2018-07-13T06:17:00,6137412,0.083554,1.879682,11536384
2018-07-13T06:18:02,6567301,0.050206,1.75664,11536384
2018-07-13T06:19:04,6399747,0.05077,1.802631,11536384
2018-07-13T07:17:00,6193579,0.055998,1.862636,11536384
2018-07-13T07:18:02,6463956,0.055842,1.784725,11536384
2018-07-13T07:19:04,6198124,0.054696,1.86127,11536384
2018-07-13T08:17:00,6025502,0.153365,1.914593,11536384
2018-07-13T08:18:02,6235765,0.058119,1.850035,11536384
2018-07-13T08:19:04,6511885,0.054997,1.771589,11536384
2018-07-13T09:17:00,6398321,0.060665,1.803033,11536384
2018-07-13T09:18:02,6378714,0.048443,1.808575,11536384
2018-07-13T09:19:03,6435563,0.051872,1.792599,11536384
2018-07-13T10:17:00,6332041,0.056346,1.821906,11536384
2018-07-13T10:18:02,3990813,0.079091,2.890735,11536384
2018-07-13T10:19:05,4295648,0.053891,2.685598,11536384
2018-07-13T11:17:00,6232854,0.075167,1.850899,11536384
2018-07-13T11:18:02,6298280,0.0574,1.831672,11536384
2018-07-13T11:19:04,6242290,0.0717,1.848101,11536384
2018-07-13T12:17:00,6184972,0.139861,1.865228,11536384
2018-07-13T12:18:02,6299983,0.052793,1.831177,11536384
2018-07-13T12:19:04,6555847,0.07359,1.759709,11536384
2018-07-13T13:17:00,6145969,0.063954,1.877065,11536384
2018-07-13T13:18:02,6229878,0.058773,1.851783,11536384
2018-07-13T13:19:04,6539236,0.052508,1.764179,11536384
2018-07-13T14:17:00,6285902,0.050117,1.835279,11536384
2018-07-13T14:18:02,6298056,0.055072,1.831737,11536384
2018-07-13T14:19:04,6652778,0.053585,1.73407,11536384
2018-07-13T15:17:00,4223699,0.065596,2.731346,11536384
2018-07-13T15:18:03,5112562,0.056622,2.256478,11536384
2018-07-13T15:19:06,6369459,0.052534,1.811203,11536384
2018-07-13T16:17:00,6106333,0.102456,1.889249,11536384
2018-07-13T16:18:02,6304513,0.045845,1.829861,11536384
2018-07-13T16:19:04,6357903,0.053669,1.814495,11536384
2018-07-13T17:17:00,6161722,0.087394,1.872266,11536384
2018-07-13T17:18:02,6429494,0.059912,1.794291,11536384
2018-07-13T17:19:04,5978931,0.056068,1.929506,11536384
2018-07-13T18:17:00,6284727,0.055907,1.835622,11536384
2018-07-13T18:18:02,6222741,0.051227,1.853907,11536384
2018-07-13T18:19:04,6271263,0.069899,1.839563,11536384
2018-07-13T19:17:00,6263823,0.061003,1.841748,11536384
2018-07-13T19:18:02,5385785,0.051585,2.142006,11536384
2018-07-13T19:19:04,5298617,0.064737,2.177244,11536384
2018-07-13T20:17:00,6217114,0.065152,1.855585,11536384
2018-07-13T20:18:02,5443981,0.064426,2.119108,11536384
2018-07-13T20:19:04,5048272,0.057482,2.285214,11536384
2018-07-13T21:17:00,5221512,0.071214,2.209395,11536384
2018-07-13T21:18:02,5463663,0.056284,2.111474,11536384
2018-07-13T21:19:04,5188027,0.058407,2.223655,11536384
2018-07-13T22:17:00,6147986,0.077353,1.876449,11536384
2018-07-13T22:18:02,6340160,0.079785,1.819573,11536384
2018-07-13T22:19:04,6178116,0.048614,1.867298,11536384
2018-07-13T23:17:00,6319304,0.070019,1.825578,11536384
2018-07-13T23:18:02,6300963,0.053656,1.830892,11536384
2018-07-13T23:19:04,6323028,0.062739,1.824503,11536384
2018-07-14T00:17:00,6328251,0.082838,1.822997,11536384
2018-07-14T00:18:02,6553512,0.054329,1.760336,11536384
2018-07-14T00:19:04,6231645,0.087932,1.851258,11536384
2018-07-14T01:17:00,6140355,0.078783,1.878781,11536384
2018-07-14T01:18:02,6403353,0.060006,1.801616,11536384
2018-07-14T01:19:04,6444892,0.066947,1.790004,11536384
2018-07-14T02:17:00,5790621,0.240983,1.992253,11536384
2018-07-14T02:18:02,6047444,0.0758,1.907646,11536384
2018-07-14T02:19:04,6413812,0.057185,1.798678,11536384
2018-07-14T03:17:01,6377216,0.07046,1.809,11536384
2018-07-14T03:18:02,5885180,0.058368,1.960243,11536384
2018-07-14T03:19:04,6204051,0.074977,1.859492,11536384
2018-07-14T04:17:00,6555005,0.05506,1.759935,11536384
2018-07-14T04:18:02,6376898,0.088556,1.80909,11536384
2018-07-14T04:19:04,6469455,0.058941,1.783208,11536384
2018-07-14T05:17:00,6437933,0.055409,1.791939,11536384
2018-07-14T05:18:02,6221808,0.061533,1.854185,11536384
2018-07-14T05:19:04,6460108,0.052372,1.785788,11536384
2018-07-14T06:17:00,5964455,0.057063,1.934189,11536384
2018-07-14T06:18:02,5484552,0.084294,2.103432,11536384
2018-07-14T06:19:04,6124074,0.057295,1.883776,11536384
2018-07-14T07:17:00,6208872,0.046549,1.858048,11536384
2018-07-14T07:18:02,6228012,0.059389,1.852338,11536384
2018-07-14T07:19:04,6160028,0.06341,1.872781,11536384
2018-07-14T08:17:00,6221734,0.05637,1.854207,11536384
2018-07-14T08:18:02,6147813,0.047725,1.876502,11536384
2018-07-14T08:19:04,6439370,0.0535,1.791539,11536384
2018-07-14T09:17:00,6351836,0.055695,1.816228,11536384
2018-07-14T09:18:02,5944674,0.05842,1.940625,11536384
2018-07-14T09:19:04,6385009,0.074245,1.806792,11536384
2018-07-14T10:17:00,6392294,0.110177,1.804733,11536384
2018-07-14T10:18:02,5571966,0.064039,2.070433,11536384
2018-07-14T10:19:04,6330759,0.069345,1.822275,11536384
2018-07-14T11:17:00,6356582,0.055827,1.814872,11536384
2018-07-14T11:18:02,6458263,0.063256,1.786298,11536384
2018-07-14T11:19:03,6553881,0.046658,1.760237,11536384
2018-07-14T12:17:00,6208131,0.056666,1.85827,11536384
2018-07-14T12:18:02,6376433,0.065403,1.809222,11536384
2018-07-14T12:19:04,6232443,0.056983,1.851021,11536384
2018-07-14T13:17:00,6412860,0.066961,1.798945,11536384
2018-07-14T13:18:02,6336044,0.061667,1.820755,11536384
2018-07-14T13:19:04,6425036,0.067464,1.795536,11536384
2018-07-14T14:17:00,6415136,0.065413,1.798307,11536384
2018-07-14T14:18:02,6332510,0.064669,1.821771,11536384
2018-07-14T14:19:04,6318328,0.050288,1.82586,11536384
2018-07-14T15:17:00,6291311,0.054886,1.833701,11536384
2018-07-14T15:18:02,5983337,0.058564,1.928085,11536384
2018-07-14T15:19:04,6230935,0.057679,1.851469,11536384
2018-07-14T16:17:00,5833214,0.077136,1.977706,11536384
2018-07-14T16:18:02,6450456,0.064475,1.78846,11536384
2018-07-14T16:19:04,6475643,0.053544,1.781504,11536384
2018-07-14T17:17:00,5649545,0.249921,2.042002,11536384
2018-07-14T17:18:02,6367522,0.050908,1.811754,11536384
2018-07-14T17:19:04,6389150,0.058615,1.805621,11536384
2018-07-14T18:17:01,6123420,0.059844,1.883977,11536384
2018-07-14T18:18:03,6340118,0.059854,1.819585,11536384
2018-07-14T18:19:04,6359648,0.064351,1.813997,11536384
2018-07-14T19:17:00,4708397,0.065809,2.450172,11536384
2018-07-14T19:18:03,5477370,0.063799,2.10619,11536384
2018-07-14T19:19:05,5420593,0.053317,2.128251,11536384
2018-07-14T20:17:00,6305933,0.068933,1.829449,11536384
2018-07-14T20:18:02,6274612,0.067537,1.838581,11536384
2018-07-14T20:19:04,6445526,0.057476,1.789828,11536384
2018-07-14T21:17:00,5466019,0.066381,2.110564,11536384
2018-07-14T21:18:03,5039777,0.077442,2.289066,11536384
2018-07-14T21:19:05,5269740,0.070972,2.189175,11536384
2018-07-14T22:17:00,6102005,0.05905,1.890589,11536384
2018-07-14T22:18:02,5595028,0.05835,2.061899,11536384
2018-07-14T22:19:04,5828640,0.059179,1.979258,11536384
